Song ID,Song Name,Artist,Length,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,wav Path,Lyrics,Emotion
4K3RZJ8sWPbv0IedcnEfw6,Fourth of July,Sufjan Stevens,279316,0.441,0.104,6,-22.399,0,0.0459,0.973,0.354,0.119,0.156,120.266,4,./wav_clips/Fourth_of_July_1.wav,"Paroles de la chanson Fourth of July par Sufjan Stevens
The evil, it spread like a fever ahead
It was night when you died, my firefly
What could I have said to raise you from the dead?
Oh, could I be the sky on the Fourth of July?

""Well, you do enough talk
My little hawk, why do you cry?
Tell me, what did you learn from the Tillamook burn?
Or the Fourth of July?
We're all gonna die""

Sitting at the bed with the halo at your head
Was it all a disguise, like junior high?
Where everything was fiction, future, and prediction

Now, where am I? My fading supply

""Did you get enough love, my little dove?
Why do you cry?
And I'm sorry I left, but it was for the best
Though it never felt right
My little Versailles""

The hospital asked, ""Should the body be cast?""
Before I say goodbye, my star in the sky
Such a funny thought to wrap you up in cloth
Do you find it all right, my dragonfly?

""Shall we look at the moon, my little loon?
Why do you cry?
Make the most of your life, while it is rife
While it is light
Well, you do enough talk

My little hawk, why do you cry?
Tell me, what did you learn from the Tillamook burn?
Or the Fourth of July?
We're all gonna die""

We're all gonna die
We're all gonna die
We're all gonna die
We're all gonna die
We're all gonna die
We're all gonna die
We're all gonna die",sad
4K3RZJ8sWPbv0IedcnEfw6,Fourth of July,Sufjan Stevens,279316,0.441,0.104,6,-22.399,0,0.0459,0.973,0.354,0.119,0.156,120.266,4,./wav_clips/Fourth_of_July_2.wav,"Paroles de la chanson Fourth of July par Sufjan Stevens
The evil, it spread like a fever ahead
It was night when you died, my firefly
What could I have said to raise you from the dead?
Oh, could I be the sky on the Fourth of July?

""Well, you do enough talk
My little hawk, why do you cry?
Tell me, what did you learn from the Tillamook burn?
Or the Fourth of July?
We're all gonna die""

Sitting at the bed with the halo at your head
Was it all a disguise, like junior high?
Where everything was fiction, future, and prediction

Now, where am I? My fading supply

""Did you get enough love, my little dove?
Why do you cry?
And I'm sorry I left, but it was for the best
Though it never felt right
My little Versailles""

The hospital asked, ""Should the body be cast?""
Before I say goodbye, my star in the sky
Such a funny thought to wrap you up in cloth
Do you find it all right, my dragonfly?

""Shall we look at the moon, my little loon?
Why do you cry?
Make the most of your life, while it is rife
While it is light
Well, you do enough talk

My little hawk, why do you cry?
Tell me, what did you learn from the Tillamook burn?
Or the Fourth of July?
We're all gonna die""

We're all gonna die
We're all gonna die
We're all gonna die
We're all gonna die
We're all gonna die
We're all gonna die
We're all gonna die",sad
3uxhyRdWVXp7GQvERQl6fA,Videotape,Radiohead,279634,0.581,0.384,9,-11.195,1,0.0336,0.697,0.813,0.0889,0.0466,77.412,4,./wav_clips/Videotape_0.wav,"Paroles de la chanson Videotape par Radiohead
When I'm at the pearly gates
This'll be on my videotape
My videotape
My videotape

When Mephistopheles is just beneath
And he's reaching up to grab me

This is one for the good days
And I have it all here
In red blue green
In red blue green

You are my center when I spin away
Out of control on videotape
On videotape (x6)


This is my way of saying goodbye
Because I can't do it face to face
So I'm talking to you before it's too late

No matter what happens now
I shouldn't be afraid
Because I know today has been the most perfect day I've ever seen.",sad
3uxhyRdWVXp7GQvERQl6fA,Videotape,Radiohead,279634,0.581,0.384,9,-11.195,1,0.0336,0.697,0.813,0.0889,0.0466,77.412,4,./wav_clips/Videotape_1.wav,"Paroles de la chanson Videotape par Radiohead
When I'm at the pearly gates
This'll be on my videotape
My videotape
My videotape

When Mephistopheles is just beneath
And he's reaching up to grab me

This is one for the good days
And I have it all here
In red blue green
In red blue green

You are my center when I spin away
Out of control on videotape
On videotape (x6)


This is my way of saying goodbye
Because I can't do it face to face
So I'm talking to you before it's too late

No matter what happens now
I shouldn't be afraid
Because I know today has been the most perfect day I've ever seen.",sad
3uxhyRdWVXp7GQvERQl6fA,Videotape,Radiohead,279634,0.581,0.384,9,-11.195,1,0.0336,0.697,0.813,0.0889,0.0466,77.412,4,./wav_clips/Videotape_2.wav,"Paroles de la chanson Videotape par Radiohead
When I'm at the pearly gates
This'll be on my videotape
My videotape
My videotape

When Mephistopheles is just beneath
And he's reaching up to grab me

This is one for the good days
And I have it all here
In red blue green
In red blue green

You are my center when I spin away
Out of control on videotape
On videotape (x6)


This is my way of saying goodbye
Because I can't do it face to face
So I'm talking to you before it's too late

No matter what happens now
I shouldn't be afraid
Because I know today has been the most perfect day I've ever seen.",sad
01ZpFhrMMqKPVCwyqXneVp,True Love Waits,Radiohead,283463,0.282,0.132,0,-15.569,1,0.0375,0.938,0.104,0.1,0.0379,136.186,4,./wav_clips/True_Love_Waits_0.wav,"Paroles de la chanson True Love Waits par Radiohead
I'll drown my beliefs
To have you be in peace
I'll dress like your niece
And wash your swollen feet

Just don't leave
Don't leave

I'm not living
I'm just killing time
Your tiny hands
Your crazy kitten smile

Just, don't leave
Don't leave


And true love waits
In haunted attics
And true love lives
On lollipops and crisps

Just dont leave, dont leave..
Don't leave.. dont leave",sad
01ZpFhrMMqKPVCwyqXneVp,True Love Waits,Radiohead,283463,0.282,0.132,0,-15.569,1,0.0375,0.938,0.104,0.1,0.0379,136.186,4,./wav_clips/True_Love_Waits_1.wav,"Paroles de la chanson True Love Waits par Radiohead
I'll drown my beliefs
To have you be in peace
I'll dress like your niece
And wash your swollen feet

Just don't leave
Don't leave

I'm not living
I'm just killing time
Your tiny hands
Your crazy kitten smile

Just, don't leave
Don't leave


And true love waits
In haunted attics
And true love lives
On lollipops and crisps

Just dont leave, dont leave..
Don't leave.. dont leave",sad
01ZpFhrMMqKPVCwyqXneVp,True Love Waits,Radiohead,283463,0.282,0.132,0,-15.569,1,0.0375,0.938,0.104,0.1,0.0379,136.186,4,./wav_clips/True_Love_Waits_2.wav,"Paroles de la chanson True Love Waits par Radiohead
I'll drown my beliefs
To have you be in peace
I'll dress like your niece
And wash your swollen feet

Just don't leave
Don't leave

I'm not living
I'm just killing time
Your tiny hands
Your crazy kitten smile

Just, don't leave
Don't leave


And true love waits
In haunted attics
And true love lives
On lollipops and crisps

Just dont leave, dont leave..
Don't leave.. dont leave",sad
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,290616,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4,./wav_clips/Apocalypse_0.wav,"Paroles de la chanson Apocalypse par Cigarettes After Sex
You leapt from crumbling bridges watching cityscapes turn to dust
Filming helicopters crashing in the ocean from way above

Got the music in you baby, tell me why
Got the music in you baby, tell me why
You've been locked in here forever and you just can't say goodbye

Kisses on the foreheads of the lovers wrapped in your arms
You’ve been hiding them in hollowed out pianos left in the dark

Got the music in you baby, tell me why

Got the music in you baby, tell me why
You've been locked in here forever and you just can't say goodbye

Your lips, my lips, apocalypse
Your lips, my lips, apocalypse
Go and sneak near the rivers flood is rising up on your knees, oh please
Come out and haunt me, I know you want me
Come out and haunt me

Sharing all your secrets with each other since we were kids
Sleeping soundly with the locket that she gave you clutched in your fist

Got the music in you baby, tell me why
Got the music in you baby, tell me why

You've been locked in here forever and you just can't say goodbye
You've been locked in here forever and you just can't say goodbye

Oh
When you're all alone, I will reach for you
When you're feeling low, I will be there too",sad
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,290616,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4,./wav_clips/Apocalypse_1.wav,"Paroles de la chanson Apocalypse par Cigarettes After Sex
You leapt from crumbling bridges watching cityscapes turn to dust
Filming helicopters crashing in the ocean from way above

Got the music in you baby, tell me why
Got the music in you baby, tell me why
You've been locked in here forever and you just can't say goodbye

Kisses on the foreheads of the lovers wrapped in your arms
You’ve been hiding them in hollowed out pianos left in the dark

Got the music in you baby, tell me why

Got the music in you baby, tell me why
You've been locked in here forever and you just can't say goodbye

Your lips, my lips, apocalypse
Your lips, my lips, apocalypse
Go and sneak near the rivers flood is rising up on your knees, oh please
Come out and haunt me, I know you want me
Come out and haunt me

Sharing all your secrets with each other since we were kids
Sleeping soundly with the locket that she gave you clutched in your fist

Got the music in you baby, tell me why
Got the music in you baby, tell me why

You've been locked in here forever and you just can't say goodbye
You've been locked in here forever and you just can't say goodbye

Oh
When you're all alone, I will reach for you
When you're feeling low, I will be there too",sad
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,290616,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4,./wav_clips/Apocalypse_2.wav,"Paroles de la chanson Apocalypse par Cigarettes After Sex
You leapt from crumbling bridges watching cityscapes turn to dust
Filming helicopters crashing in the ocean from way above

Got the music in you baby, tell me why
Got the music in you baby, tell me why
You've been locked in here forever and you just can't say goodbye

Kisses on the foreheads of the lovers wrapped in your arms
You’ve been hiding them in hollowed out pianos left in the dark

Got the music in you baby, tell me why

Got the music in you baby, tell me why
You've been locked in here forever and you just can't say goodbye

Your lips, my lips, apocalypse
Your lips, my lips, apocalypse
Go and sneak near the rivers flood is rising up on your knees, oh please
Come out and haunt me, I know you want me
Come out and haunt me

Sharing all your secrets with each other since we were kids
Sleeping soundly with the locket that she gave you clutched in your fist

Got the music in you baby, tell me why
Got the music in you baby, tell me why

You've been locked in here forever and you just can't say goodbye
You've been locked in here forever and you just can't say goodbye

Oh
When you're all alone, I will reach for you
When you're feeling low, I will be there too",sad
2CCEFV57TqSizTMyKLKgX5,Become the Warm Jets,Current Joys,334901,0.44,0.227,7,-15.486,1,0.0459,0.772,0.00144,0.0951,0.0844,132.354,4,./wav_clips/Become_the_Warm_Jets_0.wav,"Paroles de la chanson Become The Warm Jets par Current Joys
Oh I can hear it when that old song starts to play
Cutting through my body in familiar ways
Well is it me or is it you who can’t relate?
'Cause I can feel it
When those warm jets take me away

The useless seems to matter more and more
All my life is just something I can’t ignore
Consumed and enthused by all that came before
'Cause I can feel it
When those warm jets start to roar

Give me everything I ever need
Or just enough so I can go to sleep
Well is it me or is it you who came to see

The scene when all those warm jets swallow me",sad
2CCEFV57TqSizTMyKLKgX5,Become the Warm Jets,Current Joys,334901,0.44,0.227,7,-15.486,1,0.0459,0.772,0.00144,0.0951,0.0844,132.354,4,./wav_clips/Become_the_Warm_Jets_1.wav,"Paroles de la chanson Become The Warm Jets par Current Joys
Oh I can hear it when that old song starts to play
Cutting through my body in familiar ways
Well is it me or is it you who can’t relate?
'Cause I can feel it
When those warm jets take me away

The useless seems to matter more and more
All my life is just something I can’t ignore
Consumed and enthused by all that came before
'Cause I can feel it
When those warm jets start to roar

Give me everything I ever need
Or just enough so I can go to sleep
Well is it me or is it you who came to see

The scene when all those warm jets swallow me",sad
2CCEFV57TqSizTMyKLKgX5,Become the Warm Jets,Current Joys,334901,0.44,0.227,7,-15.486,1,0.0459,0.772,0.00144,0.0951,0.0844,132.354,4,./wav_clips/Become_the_Warm_Jets_2.wav,"Paroles de la chanson Become The Warm Jets par Current Joys
Oh I can hear it when that old song starts to play
Cutting through my body in familiar ways
Well is it me or is it you who can’t relate?
'Cause I can feel it
When those warm jets take me away

The useless seems to matter more and more
All my life is just something I can’t ignore
Consumed and enthused by all that came before
'Cause I can feel it
When those warm jets start to roar

Give me everything I ever need
Or just enough so I can go to sleep
Well is it me or is it you who came to see

The scene when all those warm jets swallow me",sad
1QoBmXMV4RyC9oKpKok288,My Life Is A Song For You,Tom Rosenthal,186800,0.421,0.177,3,-11.731,1,0.0598,0.928,1.42e-05,0.108,0.36,177.433,4,./wav_clips/My_Life_Is_A_Song_For_You_0.wav,Lyrics not found,sad
1QoBmXMV4RyC9oKpKok288,My Life Is A Song For You,Tom Rosenthal,186800,0.421,0.177,3,-11.731,1,0.0598,0.928,1.42e-05,0.108,0.36,177.433,4,./wav_clips/My_Life_Is_A_Song_For_You_1.wav,Lyrics not found,sad
1QoBmXMV4RyC9oKpKok288,My Life Is A Song For You,Tom Rosenthal,186800,0.421,0.177,3,-11.731,1,0.0598,0.928,1.42e-05,0.108,0.36,177.433,4,./wav_clips/My_Life_Is_A_Song_For_You_2.wav,Lyrics not found,sad
60mItLdFl6xkYc1sAjlZlf,In This Shirt,The Irrepressibles,334986,0.31,0.484,9,-6.463,1,0.0299,0.709,0.247,0.125,0.038,79.863,4,./wav_clips/In_This_Shirt_0.wav,"Paroles de la chanson In This Shirt par The Irrepressibles
I am lost
In a rainbow
Now our rainbow
Is gone
Overcast
By your shadow
As our worlds move on

In this shirt
I can be you
To be near you
For a while
In this shirt
I can be you
To be near you
For a while


There's a crane
Knocking down
All these things
That we were
I awake
In the night
Hear the engines pout

There's a pain
It does ripple
Through my frame
Makes me lame
There's a thorn
In my side
It's the shame
It's the prize


Of you and me
Ever changing
Moving on now
Moving fast
And this touch
Must be wanting
Must become
Free to act

But I mean
Take to tell you
That I love you
It never ends
And I bled
Everyday now
For a year
For a year


I did send
You a note
On the wind
For to read
Our names
There together
Must've fallen
Like the sea

To depths
Of the soil
Buried deep
In the ground
On the wind
I can hear you
Call my name
Held the sound


I am lost
I am lost
In a rainbow
Now our rainbow
Is gone
I am lost
In a rainbow
Now our rainbow
Is gone

I am lost
I am lost

I am lost
I am lost

I am lost",sad
